"resource","consumer","res.n","res.m","res.phylum","res.class","res.order","res.family","res.genus","con.n","con.m","con.phylum","con.class","con.order","con.family","con.genus","res.method","con.method","N.records","linkevidence","source.id"
"Simulium","Prosimulium",270.0270027,0.357951466,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium",148.5148515,0.291869328,"Arthropoda","Insecta","Diptera","Simuliidae","Prosimulium","exact","family",5,"source","Matthew D Green"
"Simulium","Simulium",270.0270027,0.357951466,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium",270.0270027,0.357951466,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium","exact","exact",5,"source","Matthew D Green"
"Benthic.producers","Agraylea",1,0.001,,,,"Benthic.producers",,4.500450045,1.067967109,"Arthropoda","Insecta","Trichoptera","Hydroptilidae","Agraylea","exact","exact",1,"source","Matthew D Green"
"Benthic.producers","Baetis",1,0.001,,,,"Benthic.producers",,49.5049505,0.712555345,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis","exact","exact",1,"source","Matthew D Green"
"Benthic.producers","Chironomidae",1,0.001,,,,"Benthic.producers",,2281.728173,0.95630662,"Arthropoda","Insecta","Diptera","Chironomidae",,"exact","exact",1,"source","Matthew D Green"
"Benthic.producers","Cinygma",1,0.001,,,,"Benthic.producers",,4.500450045,10.12718881,"Arthropoda","Insecta","Ephemeroptera","Heptageniidae","Cinygma","exact","exact",1,"source","Matthew D Green"
"Benthic.producers","Diphetor",1,0.001,,,,"Benthic.producers",,9.00090009,2.092471648,"Arthropoda","Insecta","Ephemeroptera","Baetidae","Diphetor","exact","exact",1,"source","Matthew D Green"
"Benthic.producers","Ecclisomyia",1,0.001,,,,"Benthic.producers",,4.500450045,9.197155302,"Arthropoda","Insecta","Trichoptera","Limnephilidae","Ecclisomyia","exact","exact",1,"source","Matthew D Green"
"Pelagic.producers","Pisidium",1,0.001,,,,"Pelagic.producers",,598.559856,0.102405857,"Mollusca","Bivalvia","Veneroida","Pisidiidae","Pisidium","exact","exact",1,"source","Matthew D Green"
"Pelagic.producers","Prosimulium",1,0.001,,,,"Pelagic.producers",,148.5148515,0.291869328,"Arthropoda","Insecta","Diptera","Simuliidae","Prosimulium","exact","exact",1,"source","Matthew D Green"
"Pelagic.producers","Simulium",1,0.001,,,,"Pelagic.producers",,270.0270027,0.357951466,"Arthropoda","Insecta","Diptera","Simuliidae","Simulium","exact","exact",1,"source","Matthew D Green"
